,Unnamed: 0,id,message_body,Category,Sub-Category
4388,5323,1291161,Please bring the yellow Lamborghini urus,Error,NOMATCH
4389,5324,1291169,I'll pay cash,Payment,Payment
4390,5325,1291348,I'm at sha,Location,NOMATCH
4391,5326,1291999,Requesting the car,Inquiry,Issue
4392,5327,1292570,Hola! Se nos alargó la salida. Vamos a salir por lo menos a las 1215 no se si deban subir el carro,Inquiry,NOMATCH
4393,5328,1292704,Que peNOMATCH si necesitan subir el carro súbanlo estamos demorados para salir,Inquiry,NOMATCH
4394,5330,1293393,Hello I need my car,Inquiry,Reservation
4395,5332,1295097,My car got towed,Issue,Issue
4396,5334,1295908,I the owner of 702. I am not in Fort Lauderdale. Whomever is parking this car is not authorized,Complaint,Issue
4397,5335,1295920,I need a phone number and I'll call,Inquiry,NOMATCH
4398,5336,1295923,Perhaps the guest is saying they are the owner. Have you checked with them?,Inquiry,Issue
4399,5337,1297072,I'm charging it to the room,Inquiry,Payment
4400,5338,1298544,Hi  I need my car,Inquiry,Reservation
4401,5339,1298622,Can I please extend my time with the car?,Inquiry,Extension
4402,5340,1301449,Thanks.  Be down in 10 minute,Update,Update
4403,5341,1301545,El carro por favor,Request,NOMATCH
4404,5342,1302108,Is the car coming ?,Inquiry,Issue
4405,5343,1302675,128134 cant 2 121837 cant 2 060030-288 cant 2 060042-020 cant 2,Inquiry,Location
4406,5344,1302908,https://valet.parkquility.com/?id=aa88a3e3-ac37-4529-907c-edd9067fe15c,Location,NOMATCH
4407,5345,1303390,I'm sorry I never requested the car I just paid $10 bucks in advance,Complaint,Payment
4408,5346,1303392,Pardon me,Inquiry,NOMATCH
4409,5347,1303430,Are you alright?,Inquiry,NOMATCH
4410,5348,1303641,I need a refund. I parked at the wrong building.,Complaint,Refund
4411,5349,1303647,I left the building,Location,NOMATCH
4412,5350,1304359,5 minutos Me estoy apostante,Error,NOMATCH
4413,5351,1304368,Alistando,Inquiry,NOMATCH
4414,5352,1305594,How do I pull up my car,Inquiry,Issue
4415,5353,1306006,Necesito el carro,Request,NOMATCH
4416,5354,1306765,I did not ask for my car ....,Complaint,NOMATCH
4417,5355,1306820,can i get my car ready please :),Request,Receipt
4418,5357,1307400,CO6278383,Inquiry,NOMATCH
4419,5358,1309207,"Please, bring my car ",Request,Issue
4420,5359,1309526,Heading. To my car,Problem,NOMATCH
4421,5360,1309991,I am not in need of my car. I HAVE NOT requested my truck. I think this is a mistake. Thank you.,Complaint,Reservation
4422,5361,1310640,at 12:42,Time,NOMATCH
4423,5362,1310643,We extended it already,Inquiry,Extension
4424,5365,1312565,Already got my car,Location,Receipt
4425,5367,1312680,Sounique954,Error,NOMATCH
4426,5368,1312753,Me puedes traer el carro,Request,NOMATCH
4427,5369,1313087,Need to cancel this request it was accidental,Cancellation,Cancellation
4428,5370,1313286,This was an accidental request.  We do not need our car.,Cancellation,Reservation
4429,5371,1313521,Could  you please bring the car around,Request,Update
4430,5372,1314138,"Wrong tag, it is 59aybn",Error,NOMATCH
4431,5373,1314700,Hi i want to add more time ?,Inquiry,Extension
4432,5374,1315112,El carro,Location,NOMATCH
4433,5376,1316368,Pull up please,Request,NOMATCH
4434,5377,1316370,We here,Error,NOMATCH
4435,5378,1316378,Want car,Request,NOMATCH
4436,5379,1317327,i came in but i don't want to stay,Inquiry,Cancellation
4437,5380,1318070,I will be down in 30 minutes to leave with my car,Location,Update
4438,5381,1319556,Sorry but I don't finish yet,Inquiry,NOMATCH
4439,5384,1321805,We left last night,Miscellaneous,NOMATCH
4440,5385,1323128,I'm not staying tonight. I'm leaving in a couple minutes. Can I get out?,Request,Cancellation
4441,5386,1323138,I'm coming down now,Location,Update
4442,5387,1323457,Papo bájame el carro,Inquiry,NOMATCH
4443,5388,1323852,Can you please come to pick me up where I was dropped off,Request,Update
4444,5389,1323862,Is for tomorrow 6:15 am,Inquiry,Reservation
4445,5390,1324227,We are checking out of Room 105 at The Betsy now. Would you please bring our car to the valet station?,Request,Reservation
4446,5391,1324351,Hi I need my car please,Request,Reservation
4447,5392,1324741,Hi I stepped out for lunch I will be back but I paid for 8 hours,Inquiry,Payment
4448,5393,1325969,How will o get my car,Inquiry,NOMATCH
4449,5394,1325986,Okok ya voy,Inquiry,NOMATCH
4450,5395,1326414,how do i extend time,Inquiry,Extension
4451,5396,1326459,I ready,Inquiry,NOMATCH
4452,5397,1326524,Salida por favor,Request,NOMATCH
4453,5398,1326642,Hello!!! I am on my way to pick my car up,Location,Reservation
4454,5399,1326992,En 10 minutos salgo,Inquiry,NOMATCH
4455,5400,1327065,Yes I put 12 hr and it say 3,Inquiry,Issue
4456,5401,1327804,Ok. you can bring me the car,Request,Update
4457,5402,1327857,I didn't get a ticket; going to RikRak Salon; thx!,Inquiry,Receipt
4458,5403,1328181,On our way!,Location,NOMATCH
4459,5404,1328923,Hi my license plate has a mistake,Issue,Update
4460,5405,1328935,It's 28EIGE,Error,NOMATCH
4461,5406,1329003,jnkd53,Error,NOMATCH
4462,5407,1329010,can i add my plate nunber,Inquiry,Payment
4463,5408,1329062,Can you grab  the room key should  be on the seat.,Request,NOMATCH
4464,5410,1330938,I'm on the way down now,Location,Reservation
4465,5411,1330941,Relax,Miscellaneous,NOMATCH
4466,5412,1331524,I can't get into the app,Error,Issue
4467,5414,1331871,800.688.6086,Inquiry,NOMATCH
4468,5415,1333550,It's a GA plate,Plate,Location
4469,5416,1333569,LIC plate is SEC1866,Information,Location
4470,5419,1333837,Correct one,Error,Payment
4471,5420,1333849,Need a hand plead,Help,Issue
4472,5421,1333857,Wrong tag,Error,NOMATCH
4473,5422,1334415,Please bring it to the front,Request,Location
4474,5423,1335146,BueNOMATCHs !! Están fuera de la discoteca ??,Inquiry,NOMATCH
4475,5424,1336150,Could you come to my car. Im ready,Request,Update
4476,5426,1336577,Hello Could we have our car at 4:30pm? Thank you,Request,Reservation
4477,5427,1336705,am i able to just get sandals out of my car?,Inquiry,NOMATCH
4478,5428,1337007,Hi I'm requesting my car,Inquiry,Receipt
4479,5429,1337024,need my car,Inquiry,Reservation
4480,5431,1338066,"Good morning  Can you bring my car ,room 117 ",Request,Reservation
4481,5433,1341879,Voy bajando a buscar el carro,Inquiry,NOMATCH
4482,5434,1342169,Can he come to the door to grab us?,Inquiry,Reservation
4483,5435,1344974,I left like 10 minutes,Inquiry,Issue
4484,5436,1345333,Coming. Momma ugh,Miscellaneous,NOMATCH
4485,5437,1345982,I'm ready pick up the car,Pickup,Reservation
4486,5438,1346117,Please pull up my vehicle.,Request,Issue
4487,5439,1346423,I entered the wrong license plate by mistake. DLKY79,Inquiry,Issue
4488,5440,1346732,"Ok, checking out",Inquiry,Reservation
4489,5442,1347125,Yo estoy autorizada para entrar,Inquiry,NOMATCH
4490,5444,1347600,Ya yo pague,Inquiry,NOMATCH
4491,5445,1347772,Cardholder,Inquiry,NOMATCH
4492,5446,1349195,I did by mistake,Inquiry,NOMATCH
4493,5447,1349203,Please ignore the request,Request,NOMATCH
4494,5448,1350362,Cancel the car,Inquiry,Cancellation
4495,5449,1351677,I input the incorrect plate number,Error,Update
4496,5450,1351687,My license plate number is RIHH57,Information,Location
4497,5451,1351790,The license plate is wrong. It should be QYB729,Inquiry,Update
4498,5452,1352418,Florida plate,Inquiry,Location
4499,5453,1353294,Hola por favor me trae el carro,Request,NOMATCH
4500,5454,1353352,Where is my car it's been 30 mins,Inquiry,Issue
4501,5455,1355539,Please bring around.,Request,Location
4502,5456,1355656,Listo. Black toyota,Location,Location
4503,5457,1355663,Camry.,Inquiry,Location
4504,5458,1355681,Picking up white cadillac(mario),Inquiry,Location
4505,5459,1356151,We will be back in 30 min,Update,Reservation
4506,5460,1356153,Is the valet parking still available?,Inquiry,Location
4507,5462,1357086,Por favor me traen el vehículo,Request,NOMATCH
4508,5463,1357331,Me pueden acercar mi camioneta 🛻 porfabor al lobby,Request,NOMATCH
4509,5465,1357914,Hello I entered the wrong license plate number,Inquiry,Update
4510,5468,1359525,It's khd8343 for license plate number,Inquiry,Location
4511,5469,1359969,Hola mi carro,Spanish,NOMATCH
4512,5470,1360960,Hello. I accidentally requested my car but I don't need it until 9:10a,Inquiry,Reservation
4513,5471,1361118,I did not request car.  You can return to lot.,Error,NOMATCH
4514,5472,1361256,Black Corolla Thrifty Rental car,Location,Location
4515,5473,1361289,license plate # JKPQ15 Florida,License,Location
4516,5474,1363866,Ill be there in a minute,Location,NOMATCH
4517,5475,1364444,I'll be down in a few minutes.,Location,NOMATCH
4518,5477,1364952,I'll be there,Arrival,NOMATCH
4519,5478,1365045,"I didn't put mt lic plate ,#",Error,Issue
4520,5479,1366617,Lo pedí sin querer!! Creo que fue mi hija!! Lo siento,Error,NOMATCH
4521,5480,1367484," ​❤️​ to “ Hi, this is Parkquility. Your car with confirmation number 352874 at Paramount  is ready now.  Please collect your car promptly after that or there maybe an additioNOMATCHl charge. ” ",Notification,Update
4522,5482,1367935,Could I please get my car,Inquiry,Receipt
4523,5483,1368093,What happens if it's more than 30?,Inquiry,Payment
4524,5484,1368282,10min,Time,NOMATCH
4525,5485,1369496,5262 2740 49720215 exp  317,Inquiry,NOMATCH
4526,5486,1371079,i would like to extend my time until 5pm,Inquiry,Extension
4527,5487,1371698,I paid $40 for 7 hrs,Inquiry,Payment
4528,5488,1371840,Im coming now,Location,NOMATCH
4529,5489,1372163,Stop unknown,Error,NOMATCH
4530,5490,1372775,Coming for car,Inquiry,Location
4531,5492,1373164,I don't know whyyy I still play into it,Inquiry,NOMATCH
4532,5493,1373194,"Hi - I forgot to pay when I entered at 2:15 but paid when I left at 4:30. I paid 3 hours even though I was there less than that, but the times are a bit off because I paid when leaving instead of when entering.",Inquiry,Payment
4533,5495,1374057,Your staff told me where to park. They indicated me a spot. I talked with them to confirm the parking. When I got out of the Exhibit my car was towed. This is uNOMATCHcceptable. I have already informed the Event Organization.,Complaint,Issue
4534,5496,1374068,Everything was paid for.,Clarification,Payment
4535,5497,1374093,I ready left over an hour ago,Inquiry,Issue
4536,5498,1374116,it's AJ47DY,Reservation,NOMATCH
4537,5499,1374814,License plate GGE28,Information,Location
4538,5500,1375834,I am ready to leave,Inquiry,NOMATCH
4539,5502,1376503,You people are crazi I left at two pm,Complaint,NOMATCH
4540,5503,1376611,Can I have my car ready pls? I'm going down.,Request,Reservation
4541,5504,1376898,Okcce yeah she,Inquiry,NOMATCH
4542,5505,1378269,I set the time to an hour and a half but was charged for a full day,Inquiry,Payment
4543,5506,1378406,7 vg  6 9th,Location,NOMATCH
4544,5507,1378411,9989372999893729b4cFHKdFNOMATCHwD3Z0Player KXvqvCmtNrNsl9Xq9&3qxarw,Error,NOMATCH
4545,5508,1378838,Can you bring the car up,Request,Issue
4546,5509,1379135,Will I get a refund for the overnight charge?,Inquiry,Refund
4547,5510,1379219,I just requested the car by mistake,Inquiry,Issue
4548,5512,1381402,Leaving soon,Inquiry,NOMATCH
4549,5513,1381552,Wrong person I do not own a car,Inquiry,NOMATCH
4550,5514,1382031,Update license,Inquiry,Update
4551,5515,1383180,Could we get our truck at 11?  Thank you!,Inquiry,Reservation
4552,5517,1383699,we are coming down with the bags!,Arrival,NOMATCH
4553,5518,1384263,Update license LHCK99,Update,Update
4554,5519,1384537,"Hey, I would like to extend, how should I do",Inquiry,Extension
4555,5520,1384549,When I open the link that I previously scanned it put me a start time at 3:43 so I cant staty a new session from now,Inquiry,Update
4556,5521,1384920,We had an appointment for early but ended up in the emergency room. Not sure when we coming out,Inquiry,Reservation
4557,5522,1384932,How long is valet up until?,Inquiry,Location
4558,5523,1385137,"Hi support team :)  I just parked and payed for a ticket to a venue which was already closed. I didn't even park for more than 2 minutes, therefore I would kindly ask for you to refund me the paid amount for the parking.  Kind regards.  ",Refund,Refund
4559,5524,1385313,"Hi, can you please pull out our vehicle.  Thank you ",Request,Reservation
4560,5525,1385409,Hello please cancel request,Cancellation,Cancellation
4561,5526,1387842,sorry! voy bajando,Error,NOMATCH
4562,5527,1387868,Is the valet service 24 hours?,Inquiry,Location
4563,5529,1389401,"Removed a heart from “Hi, this is Parkquility. DEC Parking welcomes you …”",Notification,NOMATCH
4564,5530,1389831,How is it $53 for 24hours yet $40 for 2 hours? How come the rates were not posted anywhere?,Inquiry,Payment
4565,5531,1390550,The plate is TJX4399,Inquiry,Location
4566,5532,1390555,Can you put a correct plate for me pls?,Inquiry,Update
4567,5533,1391424,Liked “El valet cierra a las 6:30 pm”,Inquiry,NOMATCH
4568,5534,1391752,On my way!!,Update,NOMATCH
4569,5535,1392067,"You have sent the wrong license plate.  It was DWUR36.  Also, the law firm of Stearns Weaver advises that they are paying my parking so please refund my payment. thank you",Inquiry,Issue
4570,5536,1392498,What's the latest time for valet?,Inquiry,Location
4571,5537,1392502,To pick up the car?,Inquiry,Receipt
4572,5538,1392811,Car back,Location,Issue
4573,5540,1395545,Wrong plate number,Error,Issue
4574,5541,1395553,15DCTF,License,NOMATCH
4575,5542,1395631,Do I need to come downstairs to get the key?,Inquiry,Receipt
4576,5543,1395919,Extend 30 mins,Inquiry,Extension
4577,5545,1396639,Over now,Location,NOMATCH
4578,5546,1397509,Corvette,Vehicle,NOMATCH
4579,5547,1397516,TeQuan,Inquiry,NOMATCH
4580,5548,1397538,please can you bring me my car,Request,Update
4581,5549,1398593,Please bring car out. Thank,Request,Issue
4582,5550,1398677,The gate it's not opening,Issue,Issue
4583,5551,1399005,Hi what are the parking rates?,Inquiry,Payment
4584,5552,1399092,El carro esta en el lavado me dicen. No subieron por el,Inquiry,NOMATCH
4585,5553,1399306,Pueden por favor ir bajando mi carro. Estoy en 5,Location,NOMATCH
4586,5554,1399978,Could you please bring my car?,Request,Reservation
4587,5555,1400008,How long would it take?,Inquiry,Issue
4588,5556,1400137,Send my car please,Request,Reservation
4589,5557,1400527,I need to extend the parking but the apps doesn't works,Inquiry,Extension
4590,5558,1401245,Sorry the right plate number is NOMATCHBE12,Inquiry,Update
4591,5559,1401422,Cancel request,Request,Cancellation
4592,5560,1401901,I walked to get some food. I will be right back,Location,NOMATCH
4593,5561,1402525,15 flat fee,Inquiry,Payment
4594,5562,1402617,We are in for the night.,Inquiry,NOMATCH
4595,5563,1402631,What? The car is here til Monday,Inquiry,Reservation
4596,5564,1402989,El caro,Error,NOMATCH
4597,5565,1403502,Can we get our car in about 10-15min?  We will be checking out soon.  Thanks,Inquiry,Reservation
4598,5566,1404341,"Hi, could I get something from the trunk of my car?",Inquiry,NOMATCH
4599,5567,1405895,I was charged for the parking twice,Error,Payment
4600,5568,1406126,I need help with my parking,Inquiry,Issue
4601,5569,1406384,Where the heck is my car!!!,Concern,Issue
4602,5570,1407348,Help! I'm a diabetic and just arrived at the museum.  I'm not feeling well so we're headed back to the hotel for my medication.  Can I cancel this parking reservation?,Inquiry,Cancellation
4603,5571,1407385,"Or, can I get a voucher for credit when we return?",Inquiry,Payment
4604,5572,1408399,It didn't ask me for the license plate,Inquiry,Issue
4605,5574,1408936,Flight 262,Error,NOMATCH
4606,5575,1410221,I meant to just book it for the morning. Sorry,Apology,Update
4607,5577,1410488,Ya necesito el carro,Inquiry,NOMATCH
4608,5578,1410676,I quaqowj.,Error,NOMATCH
4609,5579,1411804,Please cancel request for now,Cancellation,Cancellation
4610,5580,1411808,Our flight was just delayed an hour,Inquiry,NOMATCH
4611,5581,1411838,Please cancel request,Cancellation,Cancellation
4612,5583,1412764,M,Inquiry,NOMATCH
4613,5584,1412871,We are checking out at 2pm,Inquiry,Reservation
4614,5585,1412882,I already mentioned to valet of late checkout,Inquiry,Update
4615,5586,1412887,Please cancel our request for our car,Cancellation,Cancellation
